2022-12-13 13:04:46,678,XLS_LOGGER,INFO,Program Started
2022-12-13 13:04:46,679,XLS_LOGGER,INFO,Showed in console a list of all persons
2022-12-13 13:04:46,681,XLS_LOGGER,INFO,Showed in console result of find_single_person method
2022-12-16 14:53:41,202,XLS_LOGGER,INFO,Program Started
2022-12-16 14:53:41,206,XLS_LOGGER,INFO,Printed in console a list of all persons
2022-12-16 14:53:41,210,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-16 15:51:29,187,XLS_LOGGER,INFO,Program Started
2022-12-16 15:51:29,189,XLS_LOGGER,INFO,Printed in console a list of all persons
2022-12-16 15:51:29,190,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-16 15:51:52,968,XLS_LOGGER,INFO,Program Started
2022-12-16 15:51:52,970,XLS_LOGGER,INFO,Printed in console a list of all persons
2022-12-16 15:51:52,971,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-16 15:51:57,689,XLS_LOGGER,INFO,Program Started
2022-12-16 15:51:57,690,XLS_LOGGER,INFO,Printed in console a list of all persons
2022-12-16 15:51:57,692,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-16 15:52:35,134,XLS_LOGGER,INFO,Program Started
2022-12-16 15:52:35,135,XLS_LOGGER,INFO,Printed in console a list of all persons
2022-12-16 15:52:35,137,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-16 15:53:05,758,XLS_LOGGER,INFO,Program Started
2022-12-16 15:53:05,759,XLS_LOGGER,INFO,Printed in console a list of all persons
2022-12-16 15:53:05,761,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-16 15:53:28,506,XLS_LOGGER,INFO,Program Started
2022-12-16 15:53:28,507,XLS_LOGGER,INFO,Printed in console a list of all persons
2022-12-16 15:53:28,509,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-16 15:54:05,439,XLS_LOGGER,INFO,Program Started
2022-12-16 15:54:05,440,XLS_LOGGER,INFO,Printed in console a list of all persons
2022-12-16 15:54:05,442,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-16 15:55:43,919,XLS_LOGGER,INFO,Program Started
2022-12-16 15:55:43,921,XLS_LOGGER,INFO,Printed in console a list of all persons
2022-12-16 15:55:43,922,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-16 16:01:25,979,XLS_LOGGER,INFO,Program Started
2022-12-16 16:01:25,980,XLS_LOGGER,INFO,Printed in console a list of all persons
2022-12-16 16:01:25,982,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-16 16:03:19,495,XLS_LOGGER,INFO,Program Started
2022-12-16 16:03:19,497,XLS_LOGGER,INFO,Printed in console a list of all persons
2022-12-16 16:03:19,498,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-16 16:03:35,204,XLS_LOGGER,INFO,Program Started
2022-12-16 16:03:35,205,XLS_LOGGER,INFO,Printed in console a list of all persons
2022-12-16 16:03:35,207,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-16 16:13:50,794,XLS_LOGGER,INFO,Program Started
2022-12-16 16:13:50,795,XLS_LOGGER,INFO,Printed in console a list of all persons
2022-12-16 16:13:50,796,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-19 10:47:54,424,XLS_LOGGER,INFO,Program Started
2022-12-19 10:47:54,425,XLS_LOGGER,INFO,Printed in console a list of all persons
2022-12-19 10:47:54,427,XLS_LOGGER,INFO,Printed in console result of find_single_person method
2022-12-19 10:47:54,427,XLS_LOGGER,INFO,Script ended
